,sampleId,sampleGroup,SVA,Alu,HERV,PolyA,total,L1
251,6ae3f7cd-0def-4a43-9a9a-cc04670e7507,BLCA,0.0,32.0,6.0,0.0,52,14.0
252,6d41db6d-2437-4180-85a7-de80633ac5bb,BLCA,0.0,12.0,1.0,2.0,15,0.0
253,6d891864-fd6d-4e66-80ea-71518c3c23bb,BLCA,0.0,17.0,1.0,1.0,19,0.0
254,6da42860-f8f8-4359-97b5-d0f5d78cc04a,BLCA,1.0,18.0,1.0,0.0,21,1.0
255,6dd9baf3-767c-48e1-8aa6-f8e98a1896f5,BLCA,1.0,18.0,2.0,0.0,24,3.0
256,6e36b817-b390-4500-b2d7-274fd2a07ac1,BLCA,1.0,23.0,4.0,1.0,40,11.0
257,6f6faf25-a173-4ee3-9f58-e02f4992e078,BLCA,0.0,13.0,1.0,3.0,20,3.0
258,6fafeb60-3ca0-4f64-9229-d4f047cbae8a,BLCA,0.0,30.0,2.0,5.0,48,11.0
259,6ff45346-35de-4971-874c-1d96f5f70f01,BLCA,0.0,15.0,4.0,1.0,21,1.0
260,6ffbce81-5b2d-45b7-9c40-fa137d2c9db6,BLCA,0.0,14.0,2.0,0.0,17,1.0
261,719974b8-3b72-4ec6-9a84-822554095e34,BLCA,1.0,15.0,0.0,2.0,22,4.0
262,71de22fc-5032-481b-853f-9f41b92455cb,BLCA,1.0,12.0,1.0,0.0,25,11.0
263,71ea3689-927c-4424-94e4-a3843386d06e,BLCA,1.0,26.0,5.0,1.0,34,1.0
264,745e9f41-11da-4e2a-ae10-0af8ad208525,BLCA,1.0,16.0,1.0,2.0,26,6.0
265,755f83b2-e6b5-453d-8e5c-11f28e42ec17,BLCA,1.0,9.0,1.0,0.0,11,0.0
266,75b25593-aad4-452f-aa54-f3d6a1e41432,BLCA,0.0,8.0,0.0,0.0,8,0.0
267,75deddba-ebe5-41a2-91e3-9982d3010ecf,BLCA,0.0,11.0,0.0,0.0,12,1.0
268,765c431f-e441-45dc-874c-4f663eae4141,BLCA,1.0,16.0,2.0,0.0,20,1.0
269,76cce6c5-63f2-47f2-b935-7d4e0e17051d,BLCA,2.0,19.0,0.0,1.0,31,9.0
270,7731bfcd-73a3-4d2a-85c1-8ef5821ba67f,BLCA,0.0,24.0,2.0,0.0,26,0.0
271,78319f16-d4ce-4308-9bd4-9d8cb8f943ef,BLCA,2.0,14.0,2.0,2.0,25,5.0
272,789ab340-9a51-4dfb-b27e-84e63818016c,BLCA,0.0,9.0,0.0,0.0,17,8.0
273,794620cb-aa4c-4e5f-8bb1-2bda5ab3b71f,BLCA,1.0,41.0,7.0,3.0,58,6.0
274,79887425-d8ef-4122-b51a-842a421364af,BLCA,0.0,28.0,4.0,1.0,37,4.0
275,7997e580-ff2f-46f0-974a-8537cf309a96,BLCA,0.0,13.0,1.0,1.0,18,3.0
276,7a687514-d476-4212-8005-9a82d043104f,BLCA,1.0,11.0,0.0,0.0,14,2.0
277,7a6900ce-fe73-4ed9-9d57-261f48bbd432,BLCA,1.0,4.0,0.0,0.0,5,0.0
278,7a82ba66-f286-4cc4-ba19-728547725bbc,BLCA,0.0,15.0,2.0,0.0,21,4.0
279,7bb1b766-5040-491a-852d-97e7f91490ac,BLCA,2.0,14.0,0.0,1.0,17,0.0
280,7c72a5b1-a17e-45c4-88cc-fcfa5c8e3e8b,BLCA,2.0,28.0,4.0,2.0,44,8.0
281,7d810229-fa70-4df1-88d6-82e40618ec81,BLCA,1.0,24.0,1.0,1.0,33,6.0
282,7e58aced-b54a-4f4a-a36c-443f2f877bb8,BLCA,0.0,7.0,1.0,1.0,9,0.0
283,7f440776-39cd-4e75-8c1c-745d83441c4d,BLCA,1.0,19.0,2.0,0.0,25,3.0
284,7fc94ad1-f889-446d-8e6f-60c06bc65202,BLCA,0.0,7.0,2.0,0.0,10,1.0
285,80da6c10-b010-4fcc-8bba-9eef505c2de6,BLCA,0.0,8.0,0.0,0.0,8,0.0
286,8201c825-0e86-409f-9ae1-13d0ae58f347,BLCA,0.0,16.0,0.0,0.0,21,5.0
287,828e2ff1-087d-4f24-ac26-5f799cbda6ba,BLCA,1.0,18.0,1.0,2.0,24,2.0
288,830e70ce-2f76-4bfd-9637-e1c7dc5f2f7f,BLCA,0.0,9.0,4.0,0.0,13,0.0
289,83a40a3b-b1c9-4e9c-aae2-3958d0d08aa7,BLCA,1.0,17.0,3.0,2.0,31,8.0
290,83fbedd7-a66a-471c-9e9a-598b313848e5,BLCA,0.0,9.0,1.0,0.0,10,0.0
291,8400a230-800f-4f9f-afd3-91664a7f17c5,BLCA,2.0,79.0,4.0,1.0,105,19.0
292,848f46cb-5ddf-4493-aab9-37f8eea30c1c,BLCA,1.0,15.0,3.0,1.0,20,0.0
293,855e0540-d636-48b5-a317-904506e5cbc0,BLCA,1.0,30.0,7.0,0.0,49,11.0
294,86ded69a-167f-45be-8022-c7f53c28637c,BLCA,1.0,10.0,6.0,0.0,19,2.0
295,875a956e-07ad-4943-9868-42e84d809141,BLCA,3.0,24.0,0.0,2.0,36,7.0
296,87b06a0f-864f-4557-93b9-2b865a61fee3,BLCA,3.0,17.0,3.0,1.0,29,5.0
297,88d692c6-7d96-48ce-9d16-4067b7dd4513,BLCA,0.0,13.0,2.0,1.0,20,4.0
298,89109446-653d-4e5e-9835-5afaa3b668f9,BLCA,0.0,9.0,1.0,1.0,12,1.0
299,8b0e0eed-bc1a-4e21-b23c-6d52dc6cfb4d,BLCA,0.0,17.0,4.0,2.0,27,4.0
300,8c19decd-11e7-4a93-9817-6d79883ef526,BLCA,0.0,6.0,0.0,1.0,8,1.0
301,8c2dee40-b1c1-41f2-b6d7-dd473bea5493,BLCA,0.0,18.0,3.0,0.0,21,0.0
302,8c5d405a-fb00-40a4-b916-cfc5c59dbfb5,BLCA,3.0,64.0,5.0,0.0,99,27.0
303,8ce26891-e600-441f-aa13-4701aef0608c,BLCA,2.0,6.0,2.0,2.0,15,3.0
304,8d197836-0209-4a2d-9cac-65592a5e7217,BLCA,2.0,6.0,2.0,0.0,16,6.0
305,8d1a1d19-dabe-490e-ad9c-e8b841aacfbe,BLCA,2.0,12.0,2.0,0.0,27,11.0
306,8de6eb26-01b2-4641-af72-ab34b6d358a4,BLCA,1.0,36.0,4.0,0.0,44,3.0
307,8e656d5e-9eb1-4085-8639-6182891cc9cc,BLCA,1.0,16.0,1.0,2.0,21,1.0
308,8eb3032e-c3ad-4b88-80e8-89add71414a2,BLCA,1.0,26.0,0.0,1.0,29,1.0
309,8edba05c-2876-486b-a6ba-c3bd8a443650,BLCA,0.0,13.0,4.0,0.0,20,3.0
310,8eebc793-4da5-4a9b-b8ed-ce7ea6112f6b,BLCA,0.0,8.0,1.0,0.0,11,2.0
311,8ef2145f-b401-4fec-85c1-9474a21a0d9c,BLCA,1.0,13.0,5.0,1.0,21,1.0
312,8efa3cab-0052-4630-88f3-769d16618856,BLCA,2.0,20.0,2.0,3.0,27,0.0
313,8f308531-401a-489f-bb4e-c764be46ef45,BLCA,2.0,25.0,2.0,0.0,31,2.0
314,8f30bddd-530c-4de8-bb49-16d89fe8f93c,BLCA,2.0,40.0,3.0,2.0,49,2.0
315,8f5eacaa-773a-4dbc-adda-910f5cf069ae,BLCA,1.0,54.0,2.0,1.0,64,6.0
316,8f7afb85-8916-4d5f-a732-d37940a5e136,BLCA,0.0,15.0,1.0,1.0,20,3.0
317,8f838052-2b4a-4fa0-93aa-dbb976922a9f,BLCA,0.0,16.0,1.0,0.0,22,5.0
318,90095054-9cef-4351-b27a-62728bd4fef4,BLCA,1.0,47.0,2.0,2.0,59,7.0
319,902179d4-6a9f-4a7f-bddd-fbb38c161103,BLCA,0.0,17.0,3.0,0.0,21,1.0
320,90672a1f-a6e0-46e5-bb07-bde3480af487,BLCA,1.0,22.0,2.0,0.0,30,5.0
321,912cd682-b121-4794-8937-5db17f214c9b,BLCA,0.0,7.0,0.0,1.0,8,0.0
322,91800dbb-f5c6-4576-97a0-fd64f94aba9c,BLCA,0.0,27.0,0.0,0.0,30,3.0
323,9386e16e-9d45-4c22-bf6c-1769e8c13cef,BLCA,0.0,24.0,1.0,2.0,36,9.0
324,962fc51c-df08-4bc7-a533-36e2cbc756f7,BLCA,0.0,19.0,1.0,1.0,23,2.0
325,96e40a3f-6a0d-44c6-ae79-d52297683c37,BLCA,2.0,38.0,2.0,0.0,56,14.0
326,9871ddc3-fd59-4afd-94d8-4a5417d2a0ac,BLCA,3.0,30.0,3.0,2.0,41,3.0
327,98fa23fb-9a77-4da5-a8fd-2798ba237e7f,BLCA,1.0,12.0,0.0,1.0,14,0.0
328,990439a0-ccfd-4567-bcca-d5e246813592,BLCA,1.0,24.0,4.0,1.0,36,6.0
329,99578d82-a945-49bb-8199-a662428d4087,BLCA,3.0,16.0,2.0,0.0,24,3.0
330,996873db-fe18-4eb2-9f5d-a01a52f861b0,BLCA,0.0,11.0,0.0,0.0,11,0.0
331,9993fe3c-0fa3-4f85-9898-fa915b33355d,BLCA,8.0,25.0,2.0,1.0,46,10.0
332,99c3b5f5-0fcc-4d38-b733-39ea58e47b25,BLCA,4.0,28.0,4.0,2.0,68,30.0
333,99e5fb2d-e81b-4269-b34b-9808d80b9dd2,BLCA,3.0,25.0,1.0,1.0,37,7.0
334,9d914fb0-6b84-4121-806e-29b1054a0c3b,BLCA,0.0,12.0,2.0,2.0,19,3.0
335,9f8f50e9-b8f6-44b1-92e6-8a1b5953741e,BLCA,1.0,28.0,1.0,1.0,38,7.0
336,9fa61f9e-985a-425c-982b-17ca3c2e2fc8,BLCA,0.0,4.0,0.0,0.0,9,5.0
337,9fc49b1d-9f32-4a8e-92f7-fd5aae5f3849,BLCA,1.0,32.0,2.0,1.0,36,0.0
338,a12f3595-0555-478c-a35b-5d7f8be42b27,BLCA,1.0,20.0,3.0,0.0,26,2.0
339,a2029576-d13a-49b9-a0a1-86a658eb4002,BLCA,0.0,9.0,1.0,1.0,12,1.0
340,a4eb2abd-5290-49c4-9775-235a69c52643,BLCA,0.0,56.0,4.0,1.0,65,4.0
341,a508b77c-ceb1-4561-8db7-3ebcb390cc9b,BLCA,1.0,22.0,3.0,0.0,32,6.0
342,a51dcec6-68fd-40b8-9cbc-e7693c16dfa6,BLCA,2.0,19.0,0.0,0.0,24,3.0
343,a5f47880-9c7f-4a70-b29f-69c8d585a273,BLCA,2.0,13.0,2.0,0.0,18,1.0
344,a7b3d691-1b79-45d1-b444-1d78d6331a74,BLCA,1.0,13.0,4.0,0.0,22,4.0
345,a7f3a2d9-6825-4d9d-b8ee-4be7d14ef3b9,BLCA,2.0,30.0,5.0,0.0,50,13.0
346,ab6ec537-fc90-468d-b7b1-b8cf9532cdfe,BLCA,0.0,20.0,1.0,0.0,25,4.0
347,ab915d68-5d0b-4dd9-93d3-5e450b1e463b,BLCA,1.0,18.0,4.0,1.0,26,2.0
348,ac0cce0e-30a3-4d0c-94cb-a27c1768e69f,BLCA,1.0,10.0,0.0,0.0,11,0.0
349,ac0e8e61-6da8-4872-b200-7cb68fcbd1b6,BLCA,1.0,21.0,2.0,0.0,26,2.0
350,ad533483-1325-4d70-a572-490cac0f4495,BLCA,3.0,28.0,4.0,1.0,37,1.0
351,ad9d77b2-ddcb-4f03-9dd0-cd562fb59495,BLCA,0.0,15.0,2.0,0.0,17,0.0
352,ae590368-996b-46e0-8262-e4767fb940c5,BLCA,0.0,11.0,1.0,2.0,15,1.0
353,b0a18020-845f-4aef-9b5a-b8abc8ea4f67,BLCA,1.0,9.0,0.0,1.0,11,0.0
354,b2b3a6d3-5209-45fb-90c4-813f8a629147,BLCA,2.0,10.0,3.0,2.0,18,1.0
355,b349560b-5adb-4d33-9c10-4601c7690b28,BLCA,0.0,16.0,3.0,1.0,22,2.0
356,b3525168-8d24-4e74-94ef-7021635b1be6,BLCA,3.0,14.0,2.0,1.0,24,4.0
357,b364a424-d82a-468a-857b-73f2128d17e7,BLCA,0.0,10.0,0.0,0.0,12,2.0
358,b662b096-57bc-4f50-8189-4afeca46ee7b,BLCA,0.0,21.0,0.0,0.0,27,6.0
359,b68aebb3-6ea2-4d44-b3e3-b70ac8cadc1e,BLCA,0.0,25.0,4.0,1.0,31,1.0
360,b6e2d6fc-da10-4a47-89c0-b81ba94a2988,BLCA,0.0,19.0,5.0,1.0,30,5.0
361,b7454cf6-7b4c-45ee-a531-07755099ecaa,BLCA,1.0,35.0,5.0,0.0,44,3.0
362,b979cdc7-8659-4170-a1cc-3c96d546e1f7,BLCA,0.0,11.0,1.0,1.0,15,2.0
363,b9fbdd16-7b8e-42b8-8a43-836a7e277605,BLCA,3.0,27.0,4.0,0.0,50,16.0
364,bac15283-862c-4fd1-86e2-14fea2468b0c,BLCA,2.0,20.0,5.0,1.0,35,7.0
365,bbe5b554-ded6-4189-bb76-3eecc49da86e,BLCA,3.0,36.0,1.0,0.0,43,3.0
366,bc9735bf-dfd2-47f2-8385-36889281bb55,BLCA,0.0,14.0,1.0,0.0,16,1.0
367,bd25618b-74f4-4e82-b534-7d73c42f8a20,BLCA,3.0,19.0,3.0,0.0,27,2.0
368,bd4de917-edee-4bd6-8919-66237cee0fa3,BLCA,10.0,30.0,8.0,2.0,53,3.0
369,bdba7af3-6f50-41c8-a084-6c0811de4d2f,BLCA,1.0,19.0,5.0,1.0,26,0.0
370,bea146c4-1145-4577-bfab-76df042e7ac9,BLCA,0.0,15.0,1.0,0.0,20,4.0
371,bed1d3cc-0eb2-41d6-9018-9870b4a14e03,BLCA,0.0,17.0,3.0,0.0,20,0.0
372,c08fe87f-6490-4a45-bf47-722b4462dcd6,BLCA,1.0,47.0,2.0,1.0,55,4.0
373,c14c87e1-6d56-4167-be12-48e1f240c964,BLCA,0.0,19.0,3.0,2.0,31,7.0
374,c26b1510-ebdd-4336-b749-3a722cb98205,BLCA,1.0,8.0,3.0,1.0,14,1.0
375,c2f56269-d333-4c0b-a7c7-8259666ebd75,BLCA,1.0,19.0,6.0,0.0,26,0.0
376,c31b8279-34d2-4b61-b0a5-d98cacd41539,BLCA,0.0,27.0,2.0,0.0,39,10.0
377,c439394a-70b6-4447-957d-3a30310dc369,BLCA,1.0,29.0,0.0,0.0,35,5.0
378,c44b9bad-ca2f-4e69-b8c1-5387657ca44d,BLCA,0.0,16.0,0.0,1.0,22,5.0
379,c47286af-3038-44ea-b965-b67a0eff75dd,BLCA,1.0,16.0,2.0,0.0,28,9.0
380,c4f5c436-c8ef-4032-8205-10d9fba6e30c,BLCA,2.0,43.0,6.0,0.0,57,6.0
381,c5993718-24b3-49d7-b36b-a39662f88751,BLCA,1.0,24.0,1.0,1.0,28,1.0
382,c5a5d5a6-03d3-421c-961b-7311acb5c7a6,BLCA,0.0,11.0,1.0,0.0,13,1.0
383,c5b7eaf2-0746-44e3-a18e-adb5baadd3cd,BLCA,0.0,18.0,3.0,1.0,25,3.0
384,c6de1922-c4b8-4cb8-8395-fd0d23e6201b,BLCA,1.0,33.0,3.0,0.0,46,9.0
385,c72ce85f-05f0-45ff-b4fc-da2b28831c29,BLCA,1.0,14.0,2.0,1.0,21,3.0
386,c851b213-2e23-4ec8-8335-1444f3d627c4,BLCA,2.0,37.0,1.0,2.0,46,4.0
387,ca434ee3-d101-435e-b468-896dfbc526a5,BLCA,4.0,18.0,6.0,2.0,36,6.0
388,caa4e975-703c-498d-a733-3ef6a6606c3b,BLCA,2.0,23.0,1.0,1.0,34,7.0
389,cbe8b463-5d18-4ed5-9176-bf26772edecc,BLCA,1.0,11.0,1.0,2.0,15,0.0
390,cc5f10d1-5285-4bf8-ae78-9145af05b2bc,BLCA,1.0,18.0,2.0,0.0,23,2.0
391,cd3e36d4-f33e-47f7-bb82-3779498b345e,BLCA,0.0,12.0,1.0,2.0,20,5.0
392,cd44048b-4738-4e72-bcb3-95c2deb68354,BLCA,1.0,8.0,0.0,0.0,16,7.0
393,cea07321-ed0f-4496-9332-552ba64ae0d3,BLCA,2.0,30.0,2.0,2.0,38,2.0
394,cebe27cd-8368-4886-a9a3-b616f26abf86,BLCA,0.0,11.0,1.0,0.0,15,3.0
395,d0d27343-1f08-4a56-9e2d-a5d029c58fd7,BLCA,1.0,21.0,3.0,1.0,33,7.0
396,d131fec6-cc65-481b-9b10-e812dca128de,BLCA,0.0,23.0,2.0,2.0,33,6.0
397,d13233de-0c31-4444-b75f-9007b304a236,BLCA,0.0,41.0,1.0,1.0,45,2.0
398,d140a3f8-6694-4780-a55d-825976b8ebc6,BLCA,1.0,17.0,3.0,1.0,24,2.0
399,d1b2ad89-f89b-45d2-b153-3c74c26d58c5,BLCA,1.0,22.0,2.0,1.0,31,5.0
400,d23503c3-bb55-4a03-9767-a89180df5506,BLCA,0.0,10.0,1.0,1.0,15,3.0
401,d260ff00-2d9f-425b-8d92-ab273db7ac56,BLCA,0.0,16.0,3.0,1.0,20,0.0
402,d377b4b1-bc3e-413d-8d56-e8ddbbd18d5a,BLCA,3.0,38.0,2.0,4.0,81,34.0
403,d5e61fa8-0432-448e-89a9-864f4170f1f5,BLCA,1.0,19.0,0.0,0.0,26,6.0
404,d62cc243-00a1-4430-95aa-85bcb8ceeb27,BLCA,3.0,20.0,2.0,0.0,30,5.0
405,d63e0f75-ec23-412f-b821-6da6d5d1ee82,BLCA,0.0,24.0,2.0,2.0,34,6.0
406,da2c1890-ebcc-46d9-9c4e-fc2472021266,BLCA,0.0,19.0,3.0,2.0,31,7.0
407,da728852-73da-47b3-8d5d-67352fa8dd18,BLCA,1.0,14.0,2.0,0.0,19,2.0
408,dab75dc2-309a-476e-8d38-1ae1cf50a951,BLCA,1.0,22.0,2.0,0.0,31,6.0
409,dbecc547-ecc5-4b3c-b418-d00bd9f666b9,BLCA,1.0,17.0,2.0,1.0,23,2.0
410,dc342052-926b-4b66-8448-9ba7305bf8b4,BLCA,0.0,20.0,4.0,3.0,30,3.0
411,dcea8072-1e79-415d-bbfb-5808d597fa0b,BLCA,1.0,10.0,0.0,1.0,13,1.0
412,ddbd2cce-7611-4780-9fdf-17764d026bda,BLCA,0.0,14.0,2.0,0.0,16,0.0
413,ddc10db1-a260-4cd8-bace-17ba38b14b71,BLCA,1.0,15.0,0.0,1.0,18,1.0
414,de2d9514-66c3-496f-9d78-7190c95c2b2d,BLCA,1.0,18.0,3.0,1.0,32,9.0
415,df714af7-78c2-4cee-b315-72ea5b4ce243,BLCA,3.0,27.0,1.0,2.0,37,4.0
416,df897bb0-3181-4cda-9edc-1f389601aca2,BLCA,0.0,10.0,1.0,3.0,18,4.0
417,e241948c-b7b9-4699-b952-dc04e15caaff,BLCA,1.0,44.0,1.0,1.0,50,3.0
418,e329f29a-0dca-4b1b-b6e0-7a7c8234f4d2,BLCA,0.0,15.0,2.0,2.0,21,2.0
419,e393e22d-9228-48b7-9fc4-7edd19b80d10,BLCA,3.0,36.0,1.0,0.0,44,4.0
420,e3cb2a78-85a2-44b9-b63c-07e9b282d310,BLCA,1.0,15.0,1.0,0.0,23,6.0
421,e4643bcc-113a-4e10-80f4-9732a3d88b8d,BLCA,0.0,21.0,3.0,0.0,24,0.0
422,e50bf614-9f72-4fba-b357-141864749eea,BLCA,2.0,31.0,1.0,0.0,42,8.0
423,e50fdf20-6909-416b-b36a-8b66c38e89fd,BLCA,0.0,10.0,1.0,0.0,12,1.0
424,e5495714-ce52-42bf-a574-515943719ac5,BLCA,7.0,44.0,3.0,1.0,73,18.0
425,e593988e-28f0-426c-b829-4b5c766b3377,BLCA,1.0,24.0,2.0,0.0,28,1.0
426,e5bfc91c-d13d-4ca0-9036-1979c9adabb8,BLCA,0.0,20.0,0.0,0.0,22,2.0
427,e7467c67-cf03-49aa-909b-81f739dbf43a,BLCA,0.0,21.0,3.0,1.0,27,2.0
428,e7a69fd0-2898-40f1-859b-769473b76763,BLCA,0.0,16.0,1.0,0.0,18,1.0
429,e86d7f41-61b9-405d-a21b-51e80c152cdb,BLCA,0.0,8.0,2.0,1.0,13,2.0
430,e9df1671-6a52-45b3-a291-eedb9d2391fc,BLCA,0.0,12.0,1.0,0.0,16,3.0
431,ead30d33-9f9d-4f8d-a66f-9786e3d04b65,BLCA,1.0,8.0,1.0,0.0,15,5.0
432,ead727e7-8f92-4da7-8149-2ffe1aa6008d,BLCA,0.0,18.0,2.0,0.0,21,1.0
433,eb9cb057-b38b-4df2-b075-df36ca177089,BLCA,1.0,7.0,0.0,0.0,8,0.0
434,ebac7c10-f048-4b81-8c5c-17b3889cefc9,BLCA,2.0,21.0,1.0,4.0,35,7.0
435,ec21a43d-0aa7-4db0-acaf-1a7723cd3d85,BLCA,0.0,20.0,1.0,1.0,25,3.0
436,edc6d2e7-432d-4101-84bf-3f45ea11f881,BLCA,0.0,10.0,3.0,0.0,18,5.0
437,ee427dce-7efb-42cc-afe0-54742a54e15e,BLCA,0.0,17.0,1.0,1.0,21,2.0
438,ef19e37f-293d-4823-a72b-517073508679,BLCA,2.0,22.0,2.0,0.0,29,3.0
439,f0382031-b6ed-41b7-8c58-9820a84767c3,BLCA,0.0,18.0,1.0,0.0,21,2.0
440,f1084f83-d56a-44af-a01a-59c0379bd25f,BLCA,1.0,12.0,3.0,1.0,21,4.0
441,f1a33bbe-b69b-46a3-8853-24bdd8795b27,BLCA,2.0,40.0,2.0,1.0,48,3.0
442,f1a48228-2378-499f-9303-744ecea817ad,BLCA,1.0,16.0,0.0,1.0,22,4.0
443,f29df4eb-bf81-4788-858e-6d3b9280747f,BLCA,1.0,31.0,3.0,0.0,47,12.0
444,f2ba691a-69b6-4096-8381-5d2b62771e8a,BLCA,0.0,9.0,1.0,0.0,10,0.0
445,f30e3ba9-d160-4336-8a6d-1458f544001b,BLCA,0.0,13.0,0.0,0.0,13,0.0
446,f5bd4e04-560d-4191-974c-4f641cc476d1,BLCA,2.0,15.0,2.0,0.0,20,1.0
447,f5ee6755-96d6-4e37-9bc7-771214de87be,BLCA,0.0,22.0,2.0,1.0,26,1.0
448,f676134d-afff-4853-8e08-0751acd3b66d,BLCA,0.0,17.0,0.0,0.0,24,7.0
449,f6dca11d-3b4a-4b9a-8216-f8f7ddb0a0b5,BLCA,2.0,21.0,1.0,1.0,34,9.0
450,f7bed08b-4938-49c7-9656-362541a0dad7,BLCA,1.0,10.0,4.0,2.0,19,2.0
451,f86a0402-f29c-4700-b503-9162d4ce9aa0,BLCA,0.0,17.0,1.0,0.0,18,0.0
452,f88da856-c5a8-4e36-979a-537607f1b702,BLCA,1.0,15.0,1.0,1.0,21,3.0
453,f8fff280-899c-4c2d-8d70-140988d9ae07,BLCA,0.0,24.0,2.0,0.0,29,3.0
454,fa78cca9-b17d-4364-8822-cb600306ab31,BLCA,1.0,23.0,1.0,2.0,28,1.0
455,fb9770e6-24b8-49bf-90fb-5c6ab3406da1,BLCA,0.0,15.0,2.0,2.0,23,4.0
456,fc315dda-fea0-4c1b-9e22-bb72fae2a395,BLCA,0.0,35.0,3.0,0.0,60,22.0
457,fc566c77-8248-426b-a736-a2d6adaad41b,BLCA,1.0,16.0,2.0,1.0,25,5.0
458,fc794a3e-501f-4234-b165-0c4c70cef016,BLCA,0.0,28.0,3.0,2.0,36,3.0
459,fd1ec26a-64e6-4bc4-b923-182bcf3446a0,BLCA,0.0,26.0,6.0,2.0,52,18.0
460,fd9d5656-4a5f-4558-9a9f-d4d282a487f6,BLCA,0.0,24.0,0.0,1.0,35,10.0
461,fed57082-c832-4614-bdc8-25056caeaa31,BLCA,0.0,19.0,1.0,0.0,23,3.0
462,ffa133b4-622a-4666-8cb2-7f3f0b03dcd9,BLCA,1.0,25.0,3.0,1.0,37,7.0
463,0000d025-679a-4306-b348-553b767d1356,CESC,1.0,17.0,3.0,1.0,22,0.0
464,00207cff-7ca7-420e-989a-770fd1ba0ed2,CESC,0.0,12.0,5.0,2.0,19,0.0
465,0112fcbe-756c-4615-b495-0b31a7e187ae,CESC,1.0,25.0,3.0,0.0,29,0.0
466,011c2c39-5b97-4244-89f7-a27ed13e3c32,CESC,0.0,17.0,2.0,0.0,21,2.0
467,019fbf9e-9470-43cf-9658-1cee8c598a6b,CESC,2.0,28.0,3.0,0.0,33,0.0
468,01daa330-c87a-4709-b6fb-91a243ff2637,CESC,2.0,20.0,1.0,1.0,27,3.0
469,047aff8b-1e8f-4bef-b79e-3d58349043dc,CESC,4.0,30.0,1.0,1.0,36,0.0
470,04d2f608-4102-4022-8580-e97dba164db6,CESC,3.0,11.0,1.0,0.0,22,7.0
471,05670cc0-6ade-4681-925f-695e83628ac4,CESC,4.0,37.0,4.0,1.0,52,6.0
472,062f97f9-17cf-4eb0-a1a7-090044e5c24a,CESC,1.0,16.0,2.0,1.0,21,1.0
473,07252ba2-c7b7-4934-81af-2a5e1aa6765c,CESC,0.0,16.0,2.0,1.0,22,3.0
474,0783f56b-28e3-42b7-96b8-cc33c80d3914,CESC,3.0,24.0,0.0,0.0,28,1.0
475,07f7ae02-79ac-4c04-b5f4-a90822f80c45,CESC,0.0,45.0,3.0,2.0,50,0.0
476,09100c2e-dd09-467a-a3ce-8b54b4b23274,CESC,0.0,11.0,3.0,1.0,17,2.0
477,0956252d-a231-4db7-b7de-60e5b93f28d6,CESC,1.0,23.0,1.0,0.0,30,5.0
478,09cf5344-5a51-4116-bbfb-106f70e81747,CESC,0.0,29.0,1.0,1.0,32,1.0
479,0a25fa2e-5d5a-4338-8ba5-ef0a30cc8f68,CESC,2.0,28.0,3.0,2.0,37,2.0
480,0ad1cf6d-ed95-448a-a369-47da5147721b,CESC,4.0,36.0,4.0,1.0,50,5.0
481,0c406ac6-03af-4879-9df9-24623d95cdd1,CESC,2.0,19.0,2.0,0.0,23,0.0
482,0f0ac92b-1f60-441c-b4c6-ef49c1931fb0,CESC,1.0,13.0,0.0,4.0,18,0.0
483,0f300485-4b04-4eea-a5cc-b6f97899f6a3,CESC,2.0,18.0,1.0,2.0,25,2.0
484,1007e015-8dc7-48ec-ac21-ca4eb0b63fe0,CESC,1.0,19.0,0.0,0.0,24,4.0
485,1041ee53-f351-4309-9fb0-1e1dff802a7d,CESC,5.0,45.0,4.0,3.0,65,8.0
486,1091c455-447e-4277-89b3-5d18f0fdeab8,CESC,3.0,25.0,3.0,0.0,34,3.0
487,117afa29-d4cd-4bee-9a08-51a0b76fc8a6,CESC,1.0,49.0,3.0,2.0,56,1.0
488,118454af-3eb2-41c9-b064-56a1b341e5f6,CESC,6.0,44.0,7.0,3.0,75,15.0
489,12fb459e-c744-4e35-b10d-5b4ecb376080,CESC,3.0,58.0,4.0,1.0,71,5.0
490,136bd7cd-97ac-4723-9c81-8d38732bc859,CESC,0.0,11.0,2.0,1.0,14,0.0
491,142393aa-c32b-4da4-8732-cfe1ecfa6cfe,CESC,2.0,27.0,1.0,1.0,31,0.0
492,14d39df5-73b7-40aa-9d77-efbaad8a23c5,CESC,0.0,7.0,0.0,2.0,10,1.0
493,16cae18e-5b0d-4744-adea-b4b50a665bda,CESC,6.0,40.0,4.0,2.0,57,5.0
494,1740adf7-3ea5-46f8-b621-2151e7a7737b,CESC,4.0,34.0,2.0,4.0,49,5.0
495,1741797e-7169-4b50-a260-cdd542db9d7d,CESC,1.0,21.0,1.0,0.0,25,2.0
496,176df362-da77-4b78-b351-54dd18298eb4,CESC,1.0,23.0,1.0,1.0,29,3.0
497,17b10641-873d-4bb7-b278-ecd3ce6bd0ce,CESC,4.0,52.0,3.0,1.0,64,4.0
498,191e6c06-4a6c-4e92-99f0-b9bd5772b204,CESC,1.0,23.0,2.0,0.0,27,1.0
499,1b51093f-99d9-4385-ab60-d9c9479c0650,CESC,4.0,57.0,4.0,0.0,68,3.0
500,1b843d08-721e-4a71-a99b-1fc3c6f9e7b6,CESC,2.0,21.0,1.0,1.0,26,1.0
